"Word","Weight"
"-air",0.0057405763609483
"-capacity",0.0106632595948341
"-fly",-0.00629208326628098
"-profit",0.00754010356613924
"-risk",-0.0157268597325544
"-span",-0.00968757162346003
"-speed",-0.00458505525831927
"-staff",-0.00808939386323903
"-studio",-0.0198892878624839
"-term",0.0111285382406562
"...",-0.000862751002569138
"’ll",0.00821982325579289
"’re",-0.00170240888993064
"’ve",-0.00251583377227848
"(-ia)",-0.0147304981633792
"(cont)",-0.0129204174200645
"(pic)",0.0206155688541486
"(via",0.00647886479847112
"@adndotcom",-0.0030867024190041
"@alfranken",-0.00113466774586269
"@amtrak",-0.00692713935659001
"@barackobama",-0.00911980171401914
"@billhemmer",-0.00565838126373118
"@bloombergtv",0.00701315594743449
"@bobschieffer",-0.000827942359882446
"@catoinstitute:",0.00715564897274035
"@ch2ktuu",0.00821629398506458
"@chriscoons",-0.0055663939759273
"@chuckschumer",-0.00847838339887446
"@chucktodd",-0.0105685538353242
"@clairecmc",0.0038426187236927
"@cnbc",-0.000515886630477201
"@cnbc'",0.00476249760386591
"@cnn",-0.00461567943496629
"@cnnsotu",0.00593852975282705
"@cspan",-0.00673824337998488
"@cutcapbalance",-0.00104327561202182
"@dailyrundown",0.00340223482643793
"@deptofdefense",0.00164683657677377
"@dylanratigan",-0.00340213174900667
"@edshow",-0.00563602211023269
"@enr_gop",-0.0049557514336159
"@facethenation",0.00316698691733901
"@foxandfriends",-0.0130214364260276
"@foxbusiness",0.00466854689011012
"@foxnews",0.00952004067487772
"@grahamblog",0.00687200435814001
"@gretawire",0.0101094230674293
"@happeningnow",0.00031960176666844
"@hardball",0.00613882804324502
"@heritage",-0.00540126027921149
"@huffingtonpost",0.0146056148961326
"@jerrymoran",-0.0139803320324826
"@jimdemint",0.00928334941041935
"@joelieberman",-0.00151736927627113
"@joelieberman,",0.00996488576881927
"@joenbc",-0.0017117083340844
"@johncarneyde",-0.00678659482455886
"@johncornyn",-0.0043067254707539
"@kaybaileyhutch",0.0295669633878657
"@larry_kudlow",0.0126547592630329
"@lawrence",0.0140010585709719
"@lisamurkowski",-0.0136558382756452
"@maddow",-0.00733646131216873
"@marcorubio",-0.0148023713513763
"@markreardonkmox",0.0149781802748218
"@markudall",0.00498266655334412
"@markwarner",-0.0104414004253327
"@meetthepress",-0.00758729256512421
"@mitchellreports",-0.0171450285203432
"@msnbc",0.00680334128274702
"@nasa",-0.0100772821837243
"@nytimes",-0.0128812365807278
"@orrinhatch",-0.0198647678934579
"@politico",0.00485523480748097
"@raylahood",0.00905052894363928
"@reppaulryan",-0.00612763220857167
"@rickklein",-0.0151965863393746
"@robportman",0.00777879967991245
"@ronwyden",0.0122794081848145
"@royblunt",0.000686570544139983
"@roybluntpress:",0.0145798859364044
"@seanhannity",0.0103329826130901
"@senate_gops",0.00960824262582714
"@senate_gops:",0.00561169971314819
"@senatorakaka",0.00945756312489073
"@senatorayotte",-0.0142951341193418
"@senatorbarb",0.0347916973677758
"@senatorbegich",-0.00810266182756484
"@senatorboxer",-0.0107411621974628
"@senatorcardin",-0.00941576860180762
"@senatorcarper",-0.01583890864911
"@senatorcollins",-0.00645896911033316
"@senatordurbin",0.00500933582683328
"@senatorkirk",-0.0162748060370091
"@senatorlugar",-0.0159335957182567
"@senatormenendez",0.00961507874132234
"@senatorreid",-0.0193374203238676
"@senatorsanders",-0.00839606713056763
"@senatorsessions",-0.0112953083174116
"@senbennetco",-0.00700305726903007
"@senblumenthal",-0.00209625382198142
"@sengillibrand",-0.00936607856712161
"@senjeffmerkley",-0.0136466749752601
"@senjohnbarrasso",-0.0173077714776449
"@senjohnmccain",0.0105164902120435
"@senjonkyl",0.00533189788691992
"@senmikelee",0.0032555569354659
"@senrandpaul",0.00554896486943654
"@senronjohnson",0.0183637903198928
"@sentoomey",0.00660880892641534
"@speakerboehner",0.00194903789216533
"@theearlyshow",-0.033594085703071
"@thehill",0.000429703119424871
"@thekudlowreport",0.00551824221091872
"@thereval",0.00458677121341596
"@thom_hartmann",-0.00318109978393538
"@todayshow",-0.0066369605057202
"@tomcoburn",0.00155874917842789
"@usarmy",-0.00285426671851657
"@usda",-0.0125586517369929
"@usedgov",-0.00911598872968746
"@ussoccer_wnt",-0.00725491437082596
"@washingtonpost",-0.00709989682521367
"@wegoted",-0.00178094636051311
"@whitehouse",-0.00735792902969477
"@wolfblitzercnn",-0.0263263041406011
"@wowofortwayne",0.00152238090522269
"@wsj",0.00923374824815874
"/via",0.0124123113081073
"#2011budget",0.00715563224064067
"#99countytour",-0.0236448787561152
"#afghanistan",0.0240867757951287
"#afghanistan.",-0.00441199955498498
"#ak",-0.0161385606806179
"#alaska",0.00539627342156049
"#askobama",-0.0085977934508572
"#bba",0.017548660340632
"#bbamdt",0.00929336525546663
"#bbth",0.00942289956730213
"#bigoil",0.00962254090294504
