"Word","Weight"
"-newsletter",0.145940024582747
"-span",0.236160601929991
"-staff",-0.142115914625655
"-term",0.222306101639455
"...",-0.0121225270236997
"’ll",0.0522104655396993
"’re",-0.116223912791216
"’ve",-0.0829072396019609
"(cont)",-0.0427138673061572
"(via",0.277583330980573
"@addthis",0.372355763352624
"@barackobama",-0.483405487589561
"@cspan",-0.0679352780028724
"@darrellissa",0.119738383089572
"@farenthold",0.433509339622365
"@financialcmte",0.226686580585542
"@foxbusiness",0.476983072526202
"@foxnews",0.315306150645108
"@gopconference",0.31259546986456
"@gopleader",0.140774621823517
"@gopleader:",0.236644891728885
"@gopwhip",0.428654953510127
"@housecommerce",0.0593778137130797
"@johncornyn",0.278768834107702
"@judgecarter",0.144817901907843
"@msnbc",0.0924805060466229
"@natresources",-0.504465629986382
"@rep_giffords",0.286941088606163
"@rephensarling",-0.239802753438278
"@reppaulryan",0.0919221428750596
"@republicanstudy",0.352114762814333
"@speakerboehner",0.562758424379025
"@speakerboehner:",0.0616411254667037
"@thehill",0.290316262304938
"@whitehouse",0.182850113090067
"@wsj",-0.159192893331832
"@youtube",0.280340789214532
"#2futures",0.00834670831498149
"#4jobs",0.314091059639135
"#4jobs.",0.404924963664356
"#ak",0.428419108378131
"#al2",0.143448197097221
"#alaska",0.188957267575574
"#alpolitics",0.239875029824917
"#ar2",0.264270346767225
"#ar4",0.364749166513968
"#askdems",-0.250504464256078
"#askobama",-1.09258043695416
"#budget",0.335449241651644
"#cha",-0.0940928399401884
"#congress",0.332453409038344
"#cutcapbalance",0.129627696105174
"#dadt",0.446998510127592
"#debt",-1.09232636647677
"#debtceiling",0.113520525816583
"#debtlimit",0.0016728175029087
"#deficit",-0.0108953419137642
"#dreamact",-0.438093162764947
"#energy",-0.830304131973234
"#epa",0.268325330408143
"#fb",0.194607057067793
"#ff",0.0691780978698215
"#gasprices",0.230201094457587
"#gop",0.0855231328211987
"#hcr",0.0255948545139622
"#hcrcostsjobs",-0.0463084268902126
"#hcworks",0.374697103485275
"#healthcare",-0.855513039155116
"#heat",0.120838066870421
"#hispz",0.228991742088889
"#immigration",-0.260839970180848
"#in08",-0.610820778618498
"#insen",0.226442692896615
"#jobs",0.94639380798509
"#jobs,",0.0878448412870597
"#jobs.",0.0891971318837662
"#latism",0.0346037612572531
"#libya",-1.30821049779510
"#ma10",-0.189383701163892
"#mapoli",-0.363209183364943
"#medicare",-0.783853117803222
"#mngop",-0.615644585797936
"#ncsen",0.29723120062449
"#obama",0.00612407045011647
"#obamacare",-0.123392328949624
"#oh06",0.485583044364765
"#p2",0.571536800270561
"#pa11",-0.991145667071093
"#pledge",0.239675085487713
"#politics",0.318236422529228
"#reins",0.592546598805163
"#repeal",0.376368804598574
"#scgop",0.0401911191931577
"#scpol",0.194976442806233
"#sctweets",0.559440008516677
"#sgp",0.327893475963122
"#smallbiz",0.202506501069954
"#sotu",0.242005332271811
"#tcot",0.0615359917551174
"#teaparty",0.436717303980719
"#texas",0.239817687454141
"#tn",0.145506558351425
"#tn03",0.170673810726222
"#tngop",0.177746292027918
"#tx",0.0919225341822432
"#tx17",0.451731360316881
"#tx23",0.442248486491603
"#txcot",0.300055317508283
"#txgop",0.00129953025452244
"#utpol",0.0927476028519975
"#va01",-0.108755434343890
